id,freq,baud,location,time,demod,demodrate,inforate,isdiff,isDAOPU,isTDMA,codeType,frameLen,poly,transport
640,19560.74023,152.212,04N2K1,2016/1/7 8:12,QPSK,159.997,240000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
641,19465.18066,36.162,04N2K1,2016/1/7 11:01,QPSK,67.828,0,·ñ,·ñ,,,NA,,NA
642,19466.80762,46.494,04N2K1,2016/1/6 15:16,QPSK,84.86,0,·ñ,·ñ,,,NA,,NA
643,19100.97754,86.058,04N2K1,2016/1/7 11:01,QPSK,87.509,0,·ñ,·ñ,,,NA,,NA
644,19101.67285,144.269,04N2K1,2016/1/6 15:16,8PSK,165.251,0,·ñ,·ñ,,,NA,,NA
645,19101.57422,132.116,04N2K1,2016/1/6 16:41,8PSK,79.6,0,·ñ,·ñ,,,NA,,NA
646,20610.74902,320.757,04N2K1,2016/1/6 21:53,QPSK,416.23,0,·ñ,·ñ,ÊÇ,,NA,,NA
647,20686.95801,79.25,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
648,20572.19434,3475.192,04B6K2,2016/1/6 21:58,,NA,NA,,,,,NA,,NA
649,19465.78516,17.735,04N2K1,2016/1/6 22:13,8PSK,20.321,0,·ñ,·ñ,,,NA,,NA
650,19485.87109,16.096,04N2K1,2016/1/6 22:13,BPSK,9.562,4781,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
651,19605.51563,39.192,04N2K1,2016/1/7 4:00,SQPSK£¨OQPSK£©,16.69,0,,,ÊÇ,,NA,,NA
652,19604.07227,171.06,04N2K1,2016/1/7 1:13,QPSK,140.326,0,·ñ,·ñ,,,NA,,NA
653,12171.14941,98.651,04N2K1,2016/2/2 12:32,8PSK,154.353,0,·ñ,·ñ,,,NA,,NA
654,12171.41357,167.986,04N2K1,2016/1/7 8:16,8PSK,217.638,0,·ñ,·ñ,,,NA,,NA
655,19646.9541,1935.531,04N2K1,2016/1/6 22:19,BPSK,405.292,0,·ñ,·ñ,,,NA,,NA
656,20629.16895,130.1,04B6K2,2016/1/6 22:36,BPSK,104.726,52363,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,G18,NA
657,19451.82715,16.659,04N2K1,2016/1/6 23:37,,0,0,,,,,NA,,NA
658,12030.08154,63.199,04N2K1,2016/1/6 23:42,,42.671,0,·ñ,·ñ,,,NA,,NA
659,20629.35645,35.162,04B6K2,2016/1/6 15:49,BPSK,81.455,40727,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
660,20635.54199,599.182,04N2K1,2016/1/7 10:45,QPSK,682.661,1024000,·ñ,·ñ,,TPCÂë,NA,V35,NA
661,11781.39624,35.229,04N2K1,2016/1/6 16:23,8PSK,43.127,0,·ñ,·ñ,,,NA,,NA
662,11573.68164,875.059,04B6K2,2016/1/7 1:46,8PSK,1000.008,0,·ñ,·ñ,,,NA,,NA
663,19605.51465,32.484,04B6K2,2016/1/7 2:41,,NA,NA,,,,,NA,,NA
664,19009.54492,183.017,04N2K1,2016/1/7 3:54,QPSK,181.42,0,·ñ,·ñ,,,NA,,NA
665,19453.30273,24.56,04B6K2,2016/1/7 7:55,QPSK,32.379,0,·ñ,·ñ,,,NA,,NA
666,19459.00098,26.599,04N2K1,2016/1/7 11:01,BPSK,18.65,NA,,,ÊÇ,,NA,,NA
667,19564.25391,89.622,04N2K1,2016/1/7 2:36,QPSK,100,150000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
668,11889.99585,729.215,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
669,20611.78516,305.32,04B6K2,2016/1/7 6:21,QPSK,415.884,NA,,,ÊÇ,,NA,,NA
670,19461.21582,81.338,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
671,19469.45703,91.136,04N2K1,2016/1/7 6:49,QPSK,113.046,0,·ñ,·ñ,,,NA,,NA
672,19545.79785,345.762,04N2K1,2016/1/7 8:12,BPSK,452.182,0,·ñ,·ñ,,,NA,,NA
673,19467.30469,45.736,04N2K1,2016/1/7 8:12,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
674,19547.35156,139.464,04N2K1,2016/1/7 11:01,QPSK,101.743,0,·ñ,·ñ,,,NA,,NA
675,19544.11914,434.92,04N2K1,2016/1/7 11:01,QPSK,293.924,0,·ñ,·ñ,,,NA,,NA
676,19542.6377,640.023,04N2K1,2016/1/7 11:01,BPSK,938.282,0,·ñ,·ñ,,,NA,,NA
677,19544.71289,319.879,04N2K1,2016/1/7 11:01,QPSK,203.482,0,·ñ,·ñ,,,NA,,NA
678,19530.29883,161.536,04N2K1,2016/1/7 11:01,QPSK,146.961,0,·ñ,·ñ,,,NA,,NA
679,19532.24512,92.109,04N2K1,2016/1/7 11:01,QPSK,90.437,0,·ñ,·ñ,,,NA,,NA
680,19530.55664,104.391,04N2K1,2016/1/7 11:01,BPSK,90.438,0,·ñ,·ñ,,,NA,,NA
681,19533.34097,109.146,04N2K1,2016/1/7 11:01,QPSK,135.655,0,·ñ,·ñ,,,NA,,NA
682,19497.52148,5591.022,04N2K1,2016/1/7 5:27,8PSK,4487.879,0,·ñ,·ñ,,,NA,,NA
683,19471.01074,65.108,04N2K1,2016/1/7 6:52,8PSK,33.914,0,·ñ,·ñ,,,NA,,NA
684,19545.4082,463.665,04N2K1,2016/1/7 8:12,QPSK,599.145,0,·ñ,·ñ,,,NA,,NA
685,19546.21875,346.734,04N2K1,2016/1/7 8:12,QPSK,452.186,0,·ñ,·ñ,,,NA,,NA
686,19547.62962,143.314,04N2K1,2016/1/7 11:01,QPSK,124.352,0,·ñ,·ñ,,,NA,,NA
687,19520.80273,251.679,04N2K1,2016/1/7 11:01,QPSK,258.206,0,·ñ,·ñ,,,NA,,NA
688,19493.83691,95.669,04N2K1,2016/1/7 9:42,QPSK,90.437,0,·ñ,·ñ,,,NA,,NA
689,12030.00928,111.999,04N2K1,2016/1/7 5:30,8PSK,102.736,0,·ñ,·ñ,,,NA,,NA
690,19494.68848,119.238,04N2K1,2016/1/7 5:30,QPSK,67.828,0,·ñ,·ñ,,,NA,,NA
691,12029.35669,169.988,04N2K1,2016/1/7 5:30,8PSK,42.666,0,·ñ,·ñ,,,NA,,NA
692,11930.03296,137.871,04N2K1,2016/1/7 20:52,8PSK,68.853,0,·ñ,·ñ,,,NA,,NA
693,19465.78125,35.269,04N2K1,2016/1/7 8:12,8PSK,20.321,0,·ñ,·ñ,,,NA,,NA
694,19467.00781,46.1,04N2K1,2016/1/7 8:12,,0,NA,,,ÊÇ,,NA,,NA
695,19469.72754,40.661,04N2K1,2016/1/7 8:12,8PSK,18.816,0,·ñ,·ñ,,,NA,,NA
696,19461.56543,25.967,04N2K1,2016/1/7 8:12,8PSK,21.83,0,·ñ,·ñ,,,NA,,NA
697,19101.61523,238.638,04N2K1,2016/1/7 11:01,8PSK,219.613,0,·ñ,·ñ,,,NA,,NA
698,19468.86719,40.37,04N2K1,2016/1/7 8:12,8PSK,33.914,0,·ñ,·ñ,,,NA,,NA
699,19467.87988,40.167,04N2K1,2016/1/7 8:12,8PSK,56.523,0,·ñ,·ñ,,,NA,,NA
700,19571.49512,28.986,04B6K2,2016/1/6 9:04,,NA,NA,,,,,NA,,NA
701,19603.50781,18.634,04B6K2,2016/1/6 9:07,,NA,NA,,,,,NA,,NA
702,20619.2207,62.319,04B6K2,2016/1/8 1:35,8PSK,1137.031,0,·ñ,·ñ,,,NA,,NA
703,19464.28809,47.072,04B6K2,2016/1/8 20:46,8PSK,90.436,0,·ñ,·ñ,,,NA,,NA
704,19463.90625,53.968,04B6K2,2016/1/10 23:55,,NA,NA,,,,,NA,,NA
705,19462.9209,36.51,04B6K2,2016/1/8 20:49,,NA,NA,,,,,NA,,NA
706,19009.86035,108.926,04N2K1,2016/1/6 12:11,QPSK,181.42,0,·ñ,·ñ,,,NA,,NA
707,11735.72827,82.762,04N2K1,2016/1/7 10:57,8PSK,896.435,0,·ñ,·ñ,,,NA,,NA
708,19465.02148,58.104,04N2K1,2016/1/7 8:12,8PSK,56.522,0,·ñ,·ñ,,,NA,,NA
709,19465.56543,34.752,04N2K1,2016/1/7 6:49,8PSK,45.218,0,·ñ,·ñ,,,NA,,NA
710,19469.54785,49.622,04N2K1,2016/1/6 16:38,8PSK,79.132,0,·ñ,·ñ,,,NA,,NA
711,19543.62305,330.884,04N2K1,2016/1/6 18:02,QPSK,474.791,0,·ñ,·ñ,,,NA,,NA
712,19465.13379,18.124,04N2K1,2016/1/6 7:59,,11.305,0,,,,,NA,,NA
713,19467.60352,59.14,04N2K1,2016/1/7 8:12,8PSK,56.523,0,·ñ,·ñ,,,NA,,NA
714,19463.67285,59.204,04N2K1,2016/1/7 6:52,8PSK,45.218,0,·ñ,·ñ,,,NA,,NA
715,19460.46582,24.377,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
716,19550.30132,82.571,04N2K1,2016/1/6 18:04,BPSK,56.523,0,·ñ,·ñ,,,NA,,NA
717,19546.49414,412.102,04N2K1,2016/1/7 8:12,QPSK,542.618,0,·ñ,·ñ,,,NA,,NA
718,19462.98242,92.107,04N2K1,2016/1/7 6:52,8PSK,45.219,0,·ñ,·ñ,,,NA,,NA
719,19464.76953,28.833,04N2K1,2016/1/7 5:28,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
720,19469.25293,30.371,04N2K1,2016/1/6 16:41,,45.219,0,,,,,NA,,NA
721,19471.01074,65.108,04N2K1,2016/1/6 16:41,BPSK,67.828,0,·ñ,·ñ,,,NA,,NA
722,19464.45801,79.354,04N2K1,2016/1/6 16:41,,0,0,,,,,NA,,NA
723,19465.08594,63.21,04N2K1,2016/1/6 16:41,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
724,19470.31809,32.269,04N2K1,2016/1/7 8:12,8PSK,22.609,0,·ñ,·ñ,,,NA,,NA
725,19462.37109,53.844,04N2K1,2016/1/7 8:12,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
726,19471.64844,93.486,04N2K1,2016/1/6 16:41,BPSK,113.046,0,·ñ,·ñ,,,NA,,NA
727,19545.4082,463.665,04N2K1,2016/1/6 18:05,QPSK,689.589,0,·ñ,·ñ,,,NA,,NA
728,19469.10352,82.097,04N2K1,2016/1/7 6:52,QPSK,56.523,0,·ñ,·ñ,,,NA,,NA
729,19549.37695,74.376,04N2K1,2016/1/6 7:59,QPSK,56.522,0,·ñ,·ñ,,,NA,,NA
730,19463.52051,68.354,04N2K1,2016/1/6 16:41,QPSK,33.914,0,·ñ,·ñ,,,NA,,NA
731,19547.62962,143.314,04N2K1,2016/1/6 18:05,,226.092,0,,,,,NA,,NA
732,19548.39844,34.232,04N2K1,2016/1/6 18:05,BPSK,56.523,0,·ñ,·ñ,,,NA,,NA
733,19466.0799,49.353,04N2K1,2016/1/7 6:52,8PSK,33.914,0,·ñ,·ñ,,,NA,,NA
734,19469.39746,40.611,04N2K1,2016/1/7 6:52,8PSK,22.609,0,·ñ,·ñ,,,NA,,NA
735,19464.40137,66.531,04N2K1,2016/1/6 16:41,QPSK,56.522,0,·ñ,·ñ,,,NA,,NA
736,19468.24805,78.301,04N2K1,2016/1/6 15:18,QPSK,113.047,0,·ñ,·ñ,,,NA,,NA
737,19466.11328,60.173,04N2K1,2016/1/7 6:53,8PSK,90.436,0,·ñ,·ñ,,,NA,,NA
738,19464.61719,49.287,04B6K2,2016/1/8 0:07,,NA,NA,,,,,NA,,NA
739,20680.65527,2859.767,04N2K1,2016/1/6 14:54,,0,0,,,ÊÇ,,NA,,NA
740,19603.51953,17.662,04N2K1,2016/1/7 2:37,8PSK,21.724,0,·ñ,·ñ,,,NA,,NA
741,19605.0699,107.722,04N2K1,2016/1/7 11:01,,0,0,,,ÊÇ,,NA,,NA
742,11560.99465,241.071,04N2K1,2016/1/6 18:05,QPSK,138.67,0,·ñ,·ñ,,,NA,,NA
743,12023.25684,69.887,04N2K1,2016/1/5 15:01,QPSK,42.659,64000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
744,11910.00195,1275.633,04N2K1,2016/1/5 15:12,,0,0,,,,,NA,,NA
745,11954.91919,158.718,04N2K1,2016/1/5 15:19,BPSK,151.704,0,·ñ,·ñ,,,NA,,NA
746,19467.47559,40.735,04B6K2,2016/1/6 9:45,BPSK,158.264,79000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
747,20575.79883,235.092,04B6K2,2016/1/5 19:21,,NA,NA,,,,,NA,,NA
748,20566.87012,7416.988,04B6K2,2016/1/9 9:33,,NA,NA,,,,,NA,,NA
749,18953.38281,277.884,04N2K1,2016/1/5 18:12,,NA,NA,,,,,NA,,NA
750,19548.37598,84.466,04N2K1,2016/1/5 18:13,,NA,NA,,,,,NA,,NA
751,11758.86353,415.55,04N2K1,2016/1/6 5:07,QPSK,512.002,640000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,IBS,NA
752,11798.22656,340.499,04N2K1,2016/1/7 11:01,8PSK,364.084,0,·ñ,·ñ,,,NA,,NA
753,20576.58496,47.337,04B6K2,2016/1/5 22:21,,NA,NA,,,,,NA,,NA
754,20579.24707,171.364,04N2K1,2016/1/5 23:37,8PSK,615.479,0,·ñ,·ñ,,,NA,,NA
755,20608.79785,86.322,04B6K2,2016/1/5 20:51,QPSK,537.595,768000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
756,19483.83106,15.21,04N2K1,2016/1/7 2:35,BPSK,8.648,0,·ñ,·ñ,,,NA,,NA
757,20577.58789,86.46,04N2K1,2016/1/5 23:28,QPSK,294.121,0,·ñ,·ñ,,,NA,,NA
758,20576.98731,81.032,04N2K1,2016/2/5 12:01,8PSK,220.917,0,·ñ,·ñ,,,NA,,NA
759,19469.09375,61.681,04B6K2,2016/1/9 20:36,8PSK,67.827,0,·ñ,·ñ,,,NA,,NA
760,19463.52051,68.354,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
761,19548.38965,52.508,04N2K1,2016/1/5 23:48,,NA,NA,,,,,NA,,NA
762,19647.45508,495.86,04N2K1,2016/1/5 23:48,,NA,NA,,,,,NA,,NA
763,19470.40137,56.566,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
764,19645.32422,2735.639,04N2K1,2016/1/5 23:48,,NA,NA,,,,,NA,,NA
765,19468.68186,90.164,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
766,19467.55176,92.347,04B6K2,2016/1/6 9:51,,NA,NA,,,,,NA,,NA
767,19460.96966,72.131,04B6K2,2016/1/9 20:36,,NA,NA,,,,,NA,,NA
768,20579.25098,156.411,04N2K1,2016/1/6 1:11,8PSK,615.479,0,·ñ,·ñ,,,NA,,NA
769,19472.48535,17.602,04N2K1,2016/1/6 22:13,SQPSK£¨OQPSK£©,16.036,0,·ñ,·ñ,,,NA,,NA
770,19466.70898,53.203,04N2K1,2016/1/6 19:26,8PSK,124.346,0,·ñ,·ñ,,,NA,,NA
771,19468.74805,60.043,04N2K1,2016/1/6 7:59,,0,0,,,,,NA,,NA
772,19452.11523,37.654,04N2K1,2016/1/6 1:18,,0,NA,,,ÊÇ,,NA,,NA
773,19469.25293,31.426,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
774,12171.24316,82.969,04N2K1,2016/1/6 9:41,,NA,NA,,,,,NA,,NA
775,19500.18066,60.618,04B6K2,2016/1/6 12:54,,NA,NA,,,,,NA,,NA
776,11794.82275,487.961,04N2K1,2016/1/7 5:05,8PSK,287.219,0,·ñ,·ñ,,,NA,,NA
777,19464.88477,20.139,04N2K1,2016/1/6 5:26,8PSK,17.787,0,·ñ,·ñ,,,NA,,NA
778,19465.78613,16.099,04N2K1,2016/1/6 2:39,8PSK,20.321,0,·ñ,·ñ,,,NA,,NA
779,20743.65137,53.6,04N2K1,2016/1/7 2:35,BPSK,64.038,NA,,,ÊÇ,,NA,,NA
780,19466.27344,68.267,04N2K1,2016/1/6 7:59,,NA,NA,,,,,NA,,NA
781,19496.05566,2530.894,04N2K1,2016/1/6 4:06,,NA,NA,,,,,NA,,NA
782,18953.125,232.503,04N2K1,2016/1/6 4:07,,NA,NA,,,,,NA,,NA
783,12029.36279,159.238,04N2K1,2016/1/6 4:08,,NA,NA,,,,,NA,,NA
784,19645.57129,998.165,04N2K1,2016/1/6 4:08,,NA,NA,,,,,NA,,NA
785,20629.33691,76.199,04B6K2,2016/1/8 4:38,BPSK,81.455,40000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
786,20566.60895,258.154,04B6K2,2016/1/6 6:06,,NA,NA,,,,,NA,,NA
787,20566.2041,254.932,04N2K1,2016/1/17 13:03,QPSK,305.792,0,·ñ,·ñ,,,NA,,NA
788,11744.81836,123.342,04N2K1,2016/1/21 12:01,8PSK,140.037,0,·ñ,·ñ,,,NA,,NA
789,20605.85156,496.092,04N2K1,2016/1/17 4:14,QPSK,300.819,0,·ñ,·ñ,,,NA,,NA
790,11954.90503,136.555,04N2K1,2016/1/17 12:57,8PSK,64.435,0,·ñ,·ñ,,,NA,,NA
791,12171.82568,137.94,04N2K1,2016/1/17 10:07,8PSK,66.641,0,·ñ,·ñ,,,NA,,NA
792,12184.80225,133.039,04N2K1,2016/1/24 3:09,8PSK,133.271,0,·ñ,·ñ,,,NA,,NA
793,20631.41797,67.781,04N2K1,2016/1/7 11:01,QPSK,51.908,0,·ñ,·ñ,,,NA,,NA
794,20632.12109,529.643,04N2K1,2016/1/7 11:01,8PSK,229.094,0,·ñ,·ñ,,,NA,,NA
795,11937.46851,130.327,04N2K1,2016/2/1 14:58,QPSK,136.532,192000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
796,20605.85156,496.092,04N2K1,2016/1/17 21:51,QPSK,332.686,0,·ñ,·ñ,,,NA,,NA
797,20631.41797,67.781,04N2K1,2016/1/7 11:01,8PSK,53.929,0,·ñ,·ñ,,,NA,,NA
798,20569.80176,255.902,04N2K1,2016/1/18 5:21,8PSK,109.956,0,·ñ,·ñ,,,NA,,NA
799,12099.37207,215.75,04N2K1,2016/1/23 8:56,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
800,11931.6377,176.51,04N2K1,2016/1/22 20:57,,0,0,,,,,NA,,NA
801,19544.11914,434.92,04N2K1,2016/1/7 11:01,QPSK,503.603,0,·ñ,·ñ,,,NA,,NA
802,19548.40039,30.04,04N2K1,2016/1/7 11:01,8PSK,39.532,0,·ñ,·ñ,,,NA,,NA
803,12064.76758,135.869,04N2K1,2016/1/22 20:53,8PSK,194.846,0,·ñ,·ñ,,,NA,,NA
804,19615.82227,62.264,04N2K1,2016/1/7 11:01,QPSK,28.072,0,·ñ,·ñ,,,NA,,NA
805,11929.59766,134.108,04N2K1,2016/1/18 18:36,QPSK,56.783,0,·ñ,·ñ,,,NA,,NA
806,20740.0127,813.71,04N2K1,2016/1/22 9:00,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
807,11543.99705,122.433,04N2K1,2016/1/18 17:07,,NA,NA,,,,,NA,,NA
808,11826.13648,12783.377,04N2K1,2016/2/2 0:16,QPSK,10230.056,0,·ñ,·ñ,,,NA,,NA
809,19605.50391,34.221,04N2K1,2016/1/7 11:01,8PSK,23.185,0,·ñ,·ñ,,,NA,,NA
810,19548.40039,30.04,04N2K1,2016/1/7 11:01,8PSK,14.721,0,·ñ,·ñ,,,NA,,NA
811,11538.63257,1860.982,04N2K1,2016/1/19 15:13,8PSK,910.209,0,·ñ,·ñ,,,NA,,NA
812,20575.40137,255.539,04N2K1,2016/1/19 22:47,8PSK,143.874,0,·ñ,·ñ,,,NA,,NA
813,20577,259.669,04N2K1,2016/2/5 12:03,BPSK,297.324,148000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
814,11541.51782,513.077,04N2K1,2016/1/19 18:24,,NA,NA,,,,,NA,,NA
815,11540.6936,41.46,04N2K1,2016/1/19 18:24,,NA,NA,,,,,NA,,NA
816,11630.38232,24398.828,04N2K1,2016/2/1 14:56,8PSK,29014.98,0,·ñ,·ñ,,,NA,,NA
817,12185.90186,17.875,04N2K1,2016/1/20 21:01,8PSK,17.573,0,·ñ,·ñ,,,NA,,NA
818,11941.17383,142.248,04N2K1,2016/2/2 12:32,8PSK,165.649,0,·ñ,·ñ,,,NA,,NA
819,12171.61279,168.991,04N2K1,2016/1/21 6:13,8PSK,139.948,0,·ñ,·ñ,,,NA,,NA
820,19548.40039,30.04,04N2K1,2016/1/7 11:01,8PSK,32.712,0,·ñ,·ñ,,,NA,,NA
821,11735.71533,142.712,04N2K1,2016/1/27 18:11,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
822,12171.50391,135.089,04N2K1,2016/1/20 9:18,,0,0,,,,,NA,,NA
823,12170.6294,78.422,04N2K1,2016/1/21 9:03,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
824,12171.46094,68.812,04N2K1,2016/1/21 3:15,,0,0,,,,,NA,,NA
825,12171.63379,150.745,04N2K1,2016/1/22 0:10,8PSK,139.948,0,·ñ,·ñ,,,NA,,NA
826,11763.73193,266.085,04N2K1,2016/2/2 4:40,8PSK,287.221,0,·ñ,·ñ,,,NA,,NA
827,19463.6582,63.746,04N2K1,2016/1/7 11:01,QPSK,69.927,0,·ñ,·ñ,,,NA,,NA
828,11949.78882,164.049,04N2K1,2016/1/24 22:22,8PSK,182.043,0,·ñ,·ñ,,,NA,,NA
829,20573.80078,258.161,04N2K1,2016/2/5 12:03,QPSK,268.797,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
830,20605.85156,496.092,04N2K1,2016/1/17 13:03,8PSK,613.296,0,·ñ,·ñ,,,NA,,NA
831,11873.5061,328.858,04N2K1,2016/1/24 4:29,BPSK,348.916,0,·ñ,·ñ,,,NA,,NA
832,12170.70508,127.018,04N2K1,2016/1/13 11:44,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
833,11562.18726,245.781,04N2K1,2016/1/15 10:54,8PSK,309.715,0,·ñ,·ñ,,,NA,,NA
834,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,182.618,0,·ñ,·ñ,,,NA,,NA
835,19463.59421,66.437,04N2K1,2016/1/7 11:01,8PSK,27.768,0,·ñ,·ñ,,,NA,,NA
836,12170.6875,169.918,04N2K1,2016/1/14 6:50,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
837,11924.37476,140.967,04N2K1,2016/2/1 18:01,QPSK,76.053,0,·ñ,·ñ,,,NA,,NA
838,20691.69043,480.717,04N2K1,2016/1/7 11:01,8PSK,281.872,0,·ñ,·ñ,,,NA,,NA
839,20474.68066,48426.008,04N2K1,2016/1/7 11:01,8PSK,22516.778,0,·ñ,·ñ,,,NA,,NA
840,19082,139.855,04N2K1,2016/1/7 11:01,QPSK,176.461,0,·ñ,·ñ,,,NA,,NA
841,20588.65038,246.765,04N2K1,2016/2/5 12:03,8PSK,326.444,0,·ñ,·ñ,,,NA,,NA
842,20604.78613,507.582,04N2K1,2016/1/14 1:06,8PSK,447.349,0,·ñ,·ñ,,,NA,,NA
843,20552.79883,250.356,04N2K1,2016/1/13 23:30,QPSK,159.79,0,·ñ,·ñ,,,NA,,NA
844,20554.65421,264.798,04N2K1,2016/1/19 6:33,8PSK,408.161,0,·ñ,·ñ,,,NA,,NA
845,12057.62316,411.908,04N2K1,2016/1/13 20:35,,NA,NA,,,,,NA,,NA
846,19469.625,61.786,04N2K1,2016/1/7 11:01,8PSK,59.925,0,·ñ,·ñ,,,NA,,NA
847,11607.17383,150.938,04N2K1,2016/1/13 20:35,,0,0,,,,,NA,,NA
848,12040.15741,811.478,04N2K1,2016/1/13 20:35,,NA,NA,,,,,NA,,NA
849,11925.61328,429.359,04N2K1,2016/2/2 12:32,QPSK,455.113,640000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
850,11954.46582,140.371,04N2K1,2016/2/2 10:45,8PSK,91.122,0,·ñ,·ñ,,,NA,,NA
851,12184.80225,133.039,04N2K1,2016/1/14 5:30,8PSK,56.421,0,·ñ,·ñ,,,NA,,NA
852,11676.99463,53.002,04N2K1,2016/1/14 4:00,,NA,NA,,,,,NA,,NA
853,11716.99341,73.499,04N2K1,2016/1/14 4:00,,NA,NA,,,,,NA,,NA
854,20575.79883,255.121,04N2K1,2016/1/14 8:23,8PSK,198.38,0,·ñ,·ñ,,,NA,,NA
855,20565.73535,553.006,04N2K1,2016/1/14 8:24,QPSK,785.484,0,·ñ,·ñ,,,NA,,NA
856,20554.50845,256.256,04N2K1,2016/1/14 8:25,QPSK,390.524,0,·ñ,·ñ,,,NA,,NA
857,20628.28418,780.204,04N2K1,2016/1/14 8:22,8PSK,826.58,0,·ñ,·ñ,,,NA,,NA
858,20588.65038,246.765,04N2K1,2016/1/26 0:08,8PSK,300.466,0,·ñ,·ñ,,,NA,,NA
859,20604.78613,507.582,04N2K1,2016/2/5 12:04,QPSK,560.733,768000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
860,12185.31641,262.133,04N2K1,2016/2/1 16:30,QPSK,292.568,512000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
861,19469.625,61.786,04N2K1,2016/1/7 11:01,QPSK,42.119,0,·ñ,·ñ,,,NA,,NA
862,19463.59421,66.437,04N2K1,2016/1/7 11:01,8PSK,84.474,0,·ñ,·ñ,,,NA,,NA
863,20653.50586,3573.986,04N2K1,2016/1/7 11:01,8PSK,1261.687,0,·ñ,·ñ,,,NA,,NA
864,11928.39429,122.362,04N2K1,2016/1/14 18:31,QPSK,136.532,192000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
865,20618.00586,15.216,04N2K1,2016/1/14 17:07,QPSK,11.678,0,·ñ,·ñ,,,NA,,NA
866,20605.85156,496.092,04N2K1,2016/1/14 17:11,QPSK,446.391,0,·ñ,·ñ,,,NA,,NA
867,20566.99707,273.796,04N2K1,2016/1/16 3:08,8PSK,332.615,0,·ñ,·ñ,,,NA,,NA
868,12073.01025,507.666,04N2K1,2016/2/2 6:14,8PSK,640.572,0,·ñ,·ñ,,,NA,,NA
869,19535.00098,34.194,04N2K1,2016/1/7 11:01,QPSK,25.075,0,·ñ,·ñ,,,NA,,NA
870,11543.99705,122.433,04N2K1,2016/1/19 9:29,QPSK,56.911,0,·ñ,·ñ,,,NA,,NA
871,19615.82227,62.264,04N2K1,2016/1/7 11:01,8PSK,98.668,0,·ñ,·ñ,,,NA,,NA
872,12171.46191,74.525,04N2K1,2016/1/19 13:56,,0,0,,,,,NA,,NA
873,11849.89063,274.496,04N2K1,2016/2/2 12:32,8PSK,275.207,0,·ñ,·ñ,,,NA,,NA
874,12066.72998,271.445,04N2K1,2016/2/2 12:16,8PSK,252.142,0,·ñ,·ñ,,,NA,,NA
875,20539.89063,66.816,04N2K1,2016/1/19 22:49,8PSK,31.801,0,·ñ,·ñ,,,NA,,NA
876,11541.59302,438.978,04N2K1,2016/1/19 15:25,,NA,NA,,,,,NA,,NA
877,11983.75686,214.496,04N2K1,2016/1/20 18:11,,NA,NA,,,,,NA,,NA
878,12099.33984,269.885,04N2K1,2016/1/22 17:55,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
879,11956.20703,136.153,04N2K1,2016/1/30 14:09,QPSK,78.464,0,·ñ,·ñ,,,NA,,NA
